id,sampleSet,xMetres,zMetres,eastingMetres,northingMetres,runtimeHeightMetres,threeDepInspectedHeightMetres,threeDepEligible,threeDepReason,elevationBuilderBoundary0QueryPointLand,elevationBuilderBoundary0AllFour3depNeighbourCentersLand,elevationBuilderBoundary0LandMask,rawRuntimeMinus3depMetres
canonical-24m-1-10,canonical-24m-2x2,1944,1776,553062.8327163414,4183137.1652998347,0,3.793779216729237,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.793779216729237
canonical-24m-2-10,canonical-24m-2x2,1968,1776,553086.8483350059,4183137.3201527116,0,3.781355884060073,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.781355884060073
canonical-24m-3-10,canonical-24m-2x2,1992,1776,553110.8639539729,4183137.4750756635,0,3.529804742300603,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.529804742300603
canonical-24m-4-10,canonical-24m-2x2,2016,1776,553134.8795732427,4183137.6300686914,0,3.5143792423146603,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.5143792423146603
canonical-24m-5-10,canonical-24m-2x2,2040,1776,553158.8951928155,4183137.785131794,0,3.6289573861592013,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6289573861592013
canonical-24m-6-10,canonical-24m-2x2,2064,1776,553182.9108126911,4183137.940264972,0,3.6720225920363223,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6720225920363223
canonical-24m-7-10,canonical-24m-2x2,2088,1776,553206.9264328699,4183138.095468225,0,3.580686938323039,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.580686938323039
canonical-24m-8-10,canonical-24m-2x2,2112,1776,553230.9420533497,4183138.250741554,0,3.16717572901226,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.16717572901226
canonical-24m-9-10,canonical-24m-2x2,2136,1776,553254.9576741351,4183138.406084958,0,3.3193288740895004,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3193288740895004
canonical-24m-10-10,canonical-24m-2x2,2160,1776,553278.973295224,4183138.561498437,0,3.4974289325984547,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4974289325984547
canonical-24m-11-10,canonical-24m-2x2,2184,1776,553302.9889166167,4183138.716981992,0,3.480618242883455,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.480618242883455
canonical-24m-12-10,canonical-24m-2x2,2208,1776,553327.0045383153,4183138.872535622,0,3.0636124047381212,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.0636124047381212
canonical-24m-13-10,canonical-24m-2x2,2232,1776,553351.0201603135,4183139.0281593273,0,3.2430397657916994,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2430397657916994
canonical-24m-14-10,canonical-24m-2x2,2256,1776,553375.035782618,4183139.183853108,0,3.422104780383343,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.422104780383343
canonical-24m-15-10,canonical-24m-2x2,2280,1776,553399.0514052267,4183139.339616964,0,3.4303966742878136,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4303966742878136
canonical-24m-16-10,canonical-24m-2x2,2304,1776,553423.0670281397,4183139.4954508957,-0.04456676186177902,3.469667265473705,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.514234027335484
canonical-24m-17-10,canonical-24m-2x2,2328,1776,553447.0826513572,4183139.6513549024,-0.2934451707374251,3.3828714868167085,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6763166575541337
canonical-24m-18-10,canonical-24m-2x2,2352,1776,553471.0982748794,4183139.807328985,-0.7476821206741893,3.0320999072480577,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7797820279222467
canonical-24m-19-10,canonical-24m-2x2,2376,1776,553495.1138987063,4183139.9633731428,-0.9868668490652582,2.892846806393501,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.879713655458759
canonical-24m-20-10,canonical-24m-2x2,2400,1776,553519.129522838,4183140.119487376,-0.7306671060260118,2.9816631771402324,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7123302831662444
canonical-24m-21-10,canonical-24m-2x2,2424,1776,553543.145147275,4183140.2756716846,-0.3340403937476322,2.961058738106112,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2950991318537444
canonical-24m-22-10,canonical-24m-2x2,2448,1776,553567.160772017,4183140.4319260684,-0.031545632510370875,1.9203875811020827,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-1.9519332136124536
canonical-24m-23-10,canonical-24m-2x2,2472,1776,553591.1763970621,4183140.588250528,-0.000914139658628407,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.069085912793459
canonical-24m-24-10,canonical-24m-2x2,2496,1776,553615.1920224149,4183140.7446450633,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-10,canonical-24m-2x2,2520,1776,553639.2076480732,4183140.9011096735,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-10,canonical-24m-2x2,2544,1776,553663.2232740374,4183141.05764436,0,4.299403457264867,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-4.299403457264867
canonical-24m-27-10,canonical-24m-2x2,2568,1776,553687.2389003073,4183141.214249121,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-10,canonical-24m-2x2,2592,1776,553711.2545268832,4183141.3709239583,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-10,canonical-24m-2x2,2616,1776,553735.2701537653,4183141.527668871,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-10,canonical-24m-2x2,2640,1776,553759.2857809537,4183141.6844838588,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-10,canonical-24m-2x2,2664,1776,553783.3014084485,4183141.8413689225,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-10,canonical-24m-2x2,2688,1776,553807.3170362498,4183141.9983240613,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-11,canonical-24m-2x2,1920,1800,553038.661924983,4183161.092069067,0,3.564057050788542,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.564057050788542
canonical-24m-1-11,canonical-24m-2x2,1944,1800,553062.6774730773,4183161.246852172,0,4.183160741402968,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.183160741402968
canonical-24m-2-11,canonical-24m-2x2,1968,1800,553086.693021474,4183161.401705352,0,2.5049806679182223,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-2.5049806679182223
canonical-24m-3-11,canonical-24m-2x2,1992,1800,553110.7085701734,4183161.556628608,0,3.1199794428958074,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1199794428958074
canonical-24m-4-11,canonical-24m-2x2,2016,1800,553134.7241191753,4183161.7116219387,0,3.3309624774770574,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3309624774770574
canonical-24m-5-11,canonical-24m-2x2,2040,1800,553158.7396684801,4183161.8666853453,0,3.5802768943943164,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.5802768943943164
canonical-24m-6-11,canonical-24m-2x2,2064,1800,553182.7552180879,4183162.021818827,0,3.6603630323586795,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6603630323586795
canonical-24m-7-11,canonical-24m-2x2,2088,1800,553206.7707679988,4183162.1770223845,0,3.694644615883036,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.694644615883036
canonical-24m-8-11,canonical-24m-2x2,2112,1800,553230.7863182107,4183162.3322960176,0,3.609451953145619,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.609451953145619
canonical-24m-9-11,canonical-24m-2x2,2136,1800,553254.8018687282,4183162.4876397257,0,3.103323925791535,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.103323925791535
canonical-24m-10-11,canonical-24m-2x2,2160,1800,553278.8174195493,4183162.6430535093,0,3.301426014460478,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.301426014460478
canonical-24m-11-11,canonical-24m-2x2,2184,1800,553302.832970674,4183162.7985373684,0,3.1361614578360353,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1361614578360353
canonical-24m-12-11,canonical-24m-2x2,2208,1800,553326.8485221048,4183162.9540913035,0,3.3422787376478,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3422787376478
canonical-24m-13-11,canonical-24m-2x2,2232,1800,553350.864073835,4183163.109715314,0,3.092205705202173,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.092205705202173
canonical-24m-14-11,canonical-24m-2x2,2256,1800,553374.8796258715,4183163.2654093998,0,4.218510367921278,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.218510367921278
canonical-24m-15-11,canonical-24m-2x2,2280,1800,553398.8951782123,4183163.421173561,0,3.5071198623428677,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.5071198623428677
canonical-24m-16-11,canonical-24m-2x2,2304,1800,553422.9107308574,4183163.5770077975,-0.06250909086046792,3.510317793619704,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.572826884480172
canonical-24m-17-11,canonical-24m-2x2,2328,1800,553446.9262838069,4183163.7329121097,-0.35891585066035486,3.361240220425598,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7201560710859525
canonical-24m-18-11,canonical-24m-2x2,2352,1800,553470.9418370611,4183163.888886498,-0.7209759153474773,3.087213950140504,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.8081898654879813
canonical-24m-19-11,canonical-24m-2x2,2376,1800,553494.95739062,4183164.044930961,-0.8044612160410793,3.3957140598891966,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.200175275930276
canonical-24m-20-11,canonical-24m-2x2,2400,1800,553518.9729444839,4183164.2010455,-0.5073382625940326,3.1611529478864746,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.668491210480507
canonical-24m-21-11,canonical-24m-2x2,2424,1800,553542.9884986527,4183164.3572301148,-0.1329706766073203,4.483364276309292,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-4.616334952916612
canonical-24m-22-11,canonical-24m-2x2,2448,1800,553567.0040531267,4183164.513484805,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-11,canonical-24m-2x2,2472,1800,553591.0196079038,4183164.669809571,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-11,canonical-24m-2x2,2496,1800,553615.0351629886,4183164.826204412,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-11,canonical-24m-2x2,2520,1800,553639.0507183789,4183164.9826693293,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-11,canonical-24m-2x2,2544,1800,553663.066274075,4183165.1392043214,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-11,canonical-24m-2x2,2568,1800,553687.0818300768,4183165.29580939,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-11,canonical-24m-2x2,2592,1800,553711.0973863847,4183165.4524845337,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-11,canonical-24m-2x2,2616,1800,553735.1129429986,4183165.6092297533,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-11,canonical-24m-2x2,2640,1800,553759.128499919,4183165.766045049,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-11,canonical-24m-2x2,2664,1800,553783.1440571456,4183165.9229304194,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-11,canonical-24m-2x2,2688,1800,553807.1596146788,4183166.079885866,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-12,canonical-24m-2x2,1920,1824,553038.5067512232,4183185.1736219795,0,3.246189927293682,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.246189927293682
canonical-24m-1-12,canonical-24m-2x2,1944,1824,553062.5222290494,4183185.3284053877,0,3.355220805534157,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.355220805534157
canonical-24m-2-12,canonical-24m-2x2,1968,1824,553086.5377071779,4183185.483258871,0,3.2800394363147922,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2800394363147922
canonical-24m-3-12,canonical-24m-2x2,1992,1824,553110.5531856089,4183185.6381824305,0,3.4634766779096458,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4634766779096458
canonical-24m-4-12,canonical-24m-2x2,2016,1824,553134.5686643427,4183185.793176065,0,3.2439545777280605,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2439545777280605
canonical-24m-5-12,canonical-24m-2x2,2040,1824,553158.5841433794,4183185.9482397754,0,3.624264673778572,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.624264673778572
canonical-24m-6-12,canonical-24m-2x2,2064,1824,553182.599622719,4183186.103373561,0,3.7060565232647633,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7060565232647633
canonical-24m-7-12,canonical-24m-2x2,2088,1824,553206.6151023617,4183186.2585774222,0,3.67990703172784,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.67990703172784
canonical-24m-8-12,canonical-24m-2x2,2112,1824,553230.6305823054,4183186.4138513594,0,3.7047744919794185,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7047744919794185
canonical-24m-9-12,canonical-24m-2x2,2136,1824,553254.6460625547,4183186.569195372,0,3.6051103079894773,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6051103079894773
canonical-24m-10-12,canonical-24m-2x2,2160,1824,553278.6615431075,4183186.72460946,0,3.130142472619828,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.130142472619828
canonical-24m-11-12,canonical-24m-2x2,2184,1824,553302.677023964,4183186.880093624,0,3.271542612615644,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.271542612615644
canonical-24m-12-12,canonical-24m-2x2,2208,1824,553326.6925051265,4183187.0356478635,0,3.1813729955004613,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1813729955004613
canonical-24m-13-12,canonical-24m-2x2,2232,1824,553350.7079865884,4183187.191272178,0,4.0831077012690935,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.0831077012690935
canonical-24m-14-12,canonical-24m-2x2,2256,1824,553374.7234683566,4183187.346966569,0,3.0557722447076405,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.0557722447076405
canonical-24m-15-12,canonical-24m-2x2,2280,1824,553398.738950429,4183187.5027310355,0,3.5770856639372055,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.5770856639372055
canonical-24m-16-12,canonical-24m-2x2,2304,1824,553422.7544328058,4183187.658565577,-0.04970875577970407,3.4760503251073986,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.5257590808871027
canonical-24m-17-12,canonical-24m-2x2,2328,1824,553446.769915487,4183187.814470195,-0.2978316022648869,3.1391371270890547,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4369687293539415
canonical-24m-18-12,canonical-24m-2x2,2352,1824,553470.7853984729,4183187.970444889,-0.6265586350763844,3.903521462023667,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.530080097100051
canonical-24m-19-12,canonical-24m-2x2,2376,1824,553494.8008817635,4183188.126489658,-0.6204964930453711,4.841331793758963,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-5.461828286804334
canonical-24m-20-12,canonical-24m-2x2,2400,1824,553518.816365359,4183188.2826045025,-0.3914514904859061,3.649178009437551,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.040629499923457
canonical-24m-21-12,canonical-24m-2x2,2424,1824,553542.8318492594,4183188.438789423,-0.022080533048241,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,1.0479195194038464
canonical-24m-22-12,canonical-24m-2x2,2448,1824,553566.8473334651,4183188.595044419,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-12,canonical-24m-2x2,2472,1824,553590.8628179738,4183188.7513694908,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-12,canonical-24m-2x2,2496,1824,553614.8783027902,4183188.907764639,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-12,canonical-24m-2x2,2520,1824,553638.8937879122,4183189.0642298623,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-12,canonical-24m-2x2,2544,1824,553662.9092733398,4183189.2207651613,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-12,canonical-24m-2x2,2568,1824,553686.9247590733,4183189.3773705363,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-12,canonical-24m-2x2,2592,1824,553710.9402451128,4183189.5340459873,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-12,canonical-24m-2x2,2616,1824,553734.9557314584,4183189.690791514,0,-0.9533252268664613,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,0.9533252268664613
canonical-24m-30-12,canonical-24m-2x2,2640,1824,553758.9712181102,4183189.8476071167,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-12,canonical-24m-2x2,2664,1824,553782.9867050684,4183190.0044927946,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-12,canonical-24m-2x2,2688,1824,553807.0021923331,4183190.1614485485,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-13,canonical-24m-2x2,1920,1848,553038.3515766998,4183209.2551757717,0,3.742406925799483,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.742406925799483
canonical-24m-1-13,canonical-24m-2x2,1944,1848,553062.3669842574,4183209.4099594834,0,3.714720864791135,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.714720864791135
canonical-24m-2-13,canonical-24m-2x2,1968,1848,553086.3823921174,4183209.56481327,0,3.743591370669099,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.743591370669099
canonical-24m-3-13,canonical-24m-2x2,1992,1848,553110.39780028,4183209.7197371325,0,3.403091081863516,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.403091081863516
canonical-24m-4-13,canonical-24m-2x2,2016,1848,553134.4132087452,4183209.874731071,0,3.2736406576463732,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2736406576463732
canonical-24m-5-13,canonical-24m-2x2,2040,1848,553158.4286175133,4183210.0297950846,0,3.634422446676925,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.634422446676925
canonical-24m-6-13,canonical-24m-2x2,2064,1848,553182.4440265843,4183210.1849291744,0,3.6985218321007167,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6985218321007167
canonical-24m-7-13,canonical-24m-2x2,2088,1848,553206.4594359584,4183210.34013334,0,3.703525716643292,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.703525716643292
canonical-24m-8-13,canonical-24m-2x2,2112,1848,553230.4748456336,4183210.495407581,0,3.643333789767797,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.643333789767797
canonical-24m-9-13,canonical-24m-2x2,2136,1848,553254.4902556143,4183210.650751898,0,3.3979066138680096,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3979066138680096
canonical-24m-10-13,canonical-24m-2x2,2160,1848,553278.5056658986,4183210.8061662903,0,3.3810516264063217,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3810516264063217
canonical-24m-11-13,canonical-24m-2x2,2184,1848,553302.5210764863,4183210.961650759,0,3.325850065561777,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.325850065561777
canonical-24m-12-13,canonical-24m-2x2,2208,1848,553326.5364873803,4183211.1172053027,0,3.3318245565672147,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3318245565672147
canonical-24m-13-13,canonical-24m-2x2,2232,1848,553350.5518985735,4183211.272829923,0,2.802171582298543,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-2.802171582298543
canonical-24m-14-13,canonical-24m-2x2,2256,1848,553374.5673100732,4183211.4285246185,0,3.4276297205884516,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4276297205884516
canonical-24m-15-13,canonical-24m-2x2,2280,1848,553398.582721877,4183211.5842893897,-0.03795237252882631,3.6457519179123983,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6837042904412245
canonical-24m-16-13,canonical-24m-2x2,2304,1848,553422.5981339851,4183211.740124237,-0.1912271369450764,3.0408987102454406,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2321258471905168
canonical-24m-17-13,canonical-24m-2x2,2328,1848,553446.6135463977,4183211.8960291604,-0.40771180788316397,3.37581912083498,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.783530928718144
canonical-24m-18-13,canonical-24m-2x2,2352,1848,553470.6289591149,4183212.052004159,-0.6622612249887471,3.3309459257410055,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.9932071507297526
canonical-24m-19-13,canonical-24m-2x2,2376,1848,553494.6443721368,4183212.2080492335,-0.5769993188386707,4.384617837332126,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-4.961617156170797
canonical-24m-20-13,canonical-24m-2x2,2400,1848,553518.6597854636,4183212.3641643845,-0.3683760248109593,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,0.7016240276411281
canonical-24m-21-13,canonical-24m-2x2,2424,1848,553542.6751990954,4183212.520349611,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,1.0700000524520874
canonical-24m-22-13,canonical-24m-2x2,2448,1848,553566.6906130323,4183212.676604913,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-13,canonical-24m-2x2,2472,1848,553590.7060272724,4183212.8329302915,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-13,canonical-24m-2x2,2496,1848,553614.72144182,4183212.989325745,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-13,canonical-24m-2x2,2520,1848,553638.7368566731,4183213.145791275,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-13,canonical-24m-2x2,2544,1848,553662.7522718321,4183213.3023268813,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-13,canonical-24m-2x2,2568,1848,553686.7676872967,4183213.458932563,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-13,canonical-24m-2x2,2592,1848,553710.7831030674,4183213.6156083206,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-13,canonical-24m-2x2,2616,1848,553734.7985191443,4183213.7723541544,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-13,canonical-24m-2x2,2640,1848,553758.8139355273,4183213.9291700637,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-13,canonical-24m-2x2,2664,1848,553782.8293522167,4183214.086056049,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-13,canonical-24m-2x2,2688,1848,553806.8447692127,4183214.2430121107,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-14,canonical-24m-2x2,1920,1872,553038.1964014126,4183233.3367304443,0,3.7112118334143926,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7112118334143926
canonical-24m-1-14,canonical-24m-2x2,1944,1872,553062.2117387014,4183233.491514459,0,3.7588842761974104,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7588842761974104
canonical-24m-2-14,canonical-24m-2x2,1968,1872,553086.2270762925,4183233.6463685487,0,3.7161783484774906,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7161783484774906
canonical-24m-3-14,canonical-24m-2x2,1992,1872,553110.2424141862,4183233.801292715,0,3.175871545980397,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.175871545980397
canonical-24m-4-14,canonical-24m-2x2,2016,1872,553134.2577523827,4183233.9562869566,0,3.600079455299416,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.600079455299416
canonical-24m-5-14,canonical-24m-2x2,2040,1872,553158.2730908819,4183234.1113512744,0,3.7005442759582907,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7005442759582907
canonical-24m-6-14,canonical-24m-2x2,2064,1872,553182.288429684,4183234.266485668,0,3.2790395865728357,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2790395865728357
canonical-24m-7-14,canonical-24m-2x2,2088,1872,553206.3037687892,4183234.421690137,0,3.7610245334135475,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7610245334135475
canonical-24m-8-14,canonical-24m-2x2,2112,1872,553230.3191081954,4183234.5769646824,0,3.394353790075817,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.394353790075817
